Index,target,load,SensorI,SensorII,SensorIII,SensorIV,sum_Sensor,ABSsum_Sensor,median_Sensor,SensorI^2,SensorII^2,SensorIII^2,SensorIV^2,SensorI^3,SensorII^3,SensorIII^3,SensorIV^3,Multi_Sensor
389,1,80,-0.61716,0.0409912,-2.30573,5.79918,2.9172812,8.7630612,-0.2880844,0.380886466,0.001680278,5.316390833,33.63048867,-0.235067891,6.89E-05,-12.25816184,195.0292573,0.338269968
390,1,70,-7.78314,-3.53299,5.03441,2.34234,-3.93938,18.69288,-0.595325,60.57726826,12.48201834,25.34528405,5.486556676,-471.4813597,-44.09884598,127.5985515,12.85138116,324.2617834
391,0,70,-0.917369,-1.5727,-0.54938,4.70789,1.668441,7.747339,-0.7333745,0.841565882,2.47338529,0.301818384,22.16422825,-0.772026452,-3.889893046,-0.165812984,104.3467485,-3.731548572
392,0,30,4.3457,0.973914,-0.140891,0.282638,5.461361,5.743143,0.628276,18.88510849,0.948508479,0.019850274,0.079884239,82.06901596,0.923765687,-0.002796725,0.022578322,-0.168536571
393,1,40,5.5373,-3.08195,3.38242,-8.80867,-2.9709,20.81034,0.150235,30.66169129,9.498415803,11.44076506,77.59266717,169.7829832,-29.27364258,38.69747254,-683.4881995,508.4655293
394,0,30,10.6913,-0.161983,1.45171,3.23241,15.213437,15.537403,2.34206,114.3038957,0.026238492,2.107461924,10.44847441,1222.05724,-0.00425019,3.05942355,33.77375316,-8.126550982
395,0,10,14.9362,-11.3974,-2.28297,1.43108,2.68691,30.04765,-0.425945,223.0900704,129.9007268,5.211952021,2.047989966,3332.11791,-1480.530543,-11.89873011,2.930837481,556.1731611
396,0,90,-3.05096,1.95137,-2.71885,-2.5187,-6.33714,10.23988,-2.618775,9.308356922,3.807844877,7.392145323,6.34384969,-28.39942463,7.430514257,-20.09813431,-15.97825421,-40.76972931
397,1,80,-4.63467,0.729208,3.34781,5.16146,4.603808,13.873148,2.038509,21.48016601,0.531744307,11.2078318,26.64066933,-99.553481,0.387752203,37.52169137,137.5047491,-58.39875784
398,0,80,-0.710394,-4.04439,8.64345,9.6513,13.539966,23.049534,3.966528,0.504659635,16.35709047,74.7092279,93.14759169,-0.358507177,-66.15445313,645.7454759,898.9953517,239.6763885
399,0,80,-1.21054,0.000709781,1.43318,-1.81104,-1.587690219,4.455469781,-0.604915109,1.465407092,5.04E-07,2.054004912,3.279865882,-1.773933901,3.58E-10,2.94375876,-5.939968306,0.002230141
400,0,20,2.31996,4.02619,1.53018,1.79793,9.67426,9.67426,2.058945,5.382214402,16.21020592,2.341450832,3.232552285,12.48652212,65.26536896,3.582841235,5.81190273,25.69745198
401,1,90,-3.9058,0.700996,-4.29519,-3.89606,-11.396054,12.798046,-3.90093,15.25527364,0.491395392,18.44865714,15.17928352,-59.58404778,0.344466204,-79.24048764,-59.13939936,-45.81772879
402,1,10,3.96228,-1.81176,-0.483249,2.80053,4.467801,9.057819,1.1586405,15.6996628,3.282474298,0.233529596,7.842968281,62.20645991,-5.947055633,-0.112852944,21.96446796,9.715318051
403,1,90,3.92686,-6.49211,6.62447,-5.58788,-1.52866,22.63132,-0.83051,15.42022946,42.14749225,43.88360278,31.22440289,60.55308226,-273.6261559,290.7056101,-174.4782164,943.690312
404,1,30,-6.45846,3.53976,-4.88442,0.131193,-7.671927,15.013833,-2.3766135,41.71170557,12.52990086,23.85755874,0.017211603,-269.393382,44.35284186,-116.530337,0.002258042,14.64962324
405,1,0,-0.0424298,0.518274,6.46467,6.59718,13.5376942,13.6225538,3.491472,0.001800288,0.268607939,41.79195821,43.52278395,-7.64E-05,0.139212511,270.1712185,287.1276398,-0.937853711
406,0,30,-4.19604,-2.23141,1.01845,1.03959,-4.36941,8.48549,-0.60648,17.60675168,4.979190588,1.037240403,1.080747368,-73.87863433,-11.11061567,1.056377488,1.123534156,9.913358236
407,0,70,3.83146,-0.572212,-4.45358,-9.20398,-10.398312,18.061232,-2.512896,14.68008573,0.327426573,19.83437482,84.71324784,56.24616128,-0.187357414,-88.33397499,-779.6990389,-89.86822862
408,1,50,-4.9852,4.67306,3.56593,6.5433,9.79709,19.76749,4.119495,24.85221904,21.83748976,12.71585676,42.81477489,-123.8932824,102.0478999,45.34385511,280.1499165,-543.5676344
409,0,0,-0.056547,0.250506,-0.0485079,1.41858,1.5640311,1.7741409,0.10099905,0.003197563,0.062753256,0.002353016,2.012369216,-0.000180813,0.015720067,-0.00011414,2.854706723,0.000974752
410,0,10,-3.21299,0.830061,-3.66286,0.0239643,-6.0218247,7.7298753,-1.59451285,10.32330474,0.689001264,13.41654338,0.000574288,-33.1686749,0.571913078,-49.14292008,1.38E-05,0.234101637
411,1,20,0.161165,4.78511,-1.42234,-1.5804,1.943535,7.949015,-0.6305875,0.025974157,22.89727771,2.023051076,2.49766416,0.004186125,109.5659926,-2.877466467,-3.947308438,1.73353695
412,1,60,16.7424,-4.29692,3.96727,-7.7846,8.62815,32.79119,-0.164825,280.3079578,18.46352149,15.73923125,60.59999716,4693.027952,-79.33627475,62.44177997,-471.7467379,2221.790174
413,1,20,0.0365528,-0.562463,1.91203,1.72211,3.1082298,4.2331558,0.8793314,0.001336107,0.316364626,3.655858721,2.965662852,4.88E-05,-0.177943397,6.99011155,5.107197654,-0.067697121
414,0,60,-11.5736,-1.39957,14.5184,-5.47909,-3.93386,32.97066,-3.43933,133.948217,1.958796185,210.7839386,30.02042723,-1550.263084,-2.741472377,3060.245534,-164.4846226,-1288.517392
415,1,30,-3.54801,0.60388,0.781325,0.654711,-1.508094,5.587926,0.6292955,12.58837496,0.364671054,0.610468756,0.428646494,-44.66368024,0.220217556,0.4769745,0.280639574,-1.096015863
416,0,80,-4.97656,0.266303,2.23785,-6.31785,-8.790257,13.798563,-2.3551285,24.76614943,0.070917288,5.007972623,39.91522862,-123.2502286,0.018885486,11.20709153,-252.1784272,18.7372386
417,1,70,1.9438,1.57898,-2.36398,7.66853,8.82733,13.55529,1.76139,3.77835844,2.49317784,5.58840144,58.80635236,7.344373136,3.936677946,-13.21086924,450.9582773,-55.63961622
418,0,70,16.8345,0.486912,-3.7855,1.2054,14.741312,22.312312,0.846156,283.4003902,0.237083296,14.33001025,1.45298916,4770.90387,0.115438702,-54.2462538,1.751433133,-37.40288806
419,0,90,-2.32443,-2.36048,-0.166093,4.57642,-0.274583,9.427423,-1.2452615,5.402974825,5.57186583,0.027586885,20.94362002,-12.55883677,-13.15227786,-0.004581988,95.84680152,-4.170556426
420,1,90,2.87601,5.76113,2.24986,0.452676,11.339676,11.339676,2.562935,8.27143352,33.19061888,5.06187002,0.204915561,23.78872552,191.2154701,11.38849888,0.092760356,16.87489313
421,0,80,1.39705,-0.688395,-6.30773,1.94569,-3.653385,10.338865,0.3543275,1.951748702,0.473887676,39.78745775,3.785709576,2.726690525,-0.326221907,-250.9685409,7.365817265,11.80310849
422,0,50,-2.9839,0.913329,-5.06816,1.15822,-5.980511,10.123609,-1.0352855,8.90365921,0.834169862,25.68624579,1.341473568,-26.56762872,0.761871526,-130.1820034,1.553721516,15.99752837
423,0,70,-20.4265,-0.00636094,-1.19561,-1.68584,-23.31431094,23.31431094,-1.440725,417.2419023,4.05E-05,1.429483272,2.842056506,-8522.791716,-2.57E-07,-1.709104495,-4.791252539,0.261891348
424,1,70,-5.06351,3.2784,-1.42036,0.657199,-2.548271,10.419469,-0.3815805,25.63913352,10.74790656,2.01742253,0.431910526,-129.824009,35.23593687,-2.865466264,0.283851166,15.49561938
425,0,90,3.7853,5.78682,6.06769,-3.5152,12.12461,19.15501,4.78606,14.32849609,33.48728571,36.81686194,12.35663104,54.23765625,193.7848947,223.393305,-43.43602943,-467.2116921
426,0,0,6.48983,0.449737,2.17602,-0.142528,8.973059,9.258115,1.3128785,42.11789343,0.202263369,4.73506304,0.020314231,273.3379683,0.090965321,10.30359188,-0.002895347,-0.905221818
427,0,70,6.9568,-1.82999,-0.897018,-10.033,-5.803208,19.716808,-1.363504,48.39706624,3.3488634,0.804641292,100.661089,336.6887104,-6.128386534,-0.721777723,-1009.932706,-114.5750894
428,1,40,-1.38514,-2.23679,0.745757,2.75672,-0.119453,7.124407,-0.3196915,1.91861282,5.003229504,0.556153503,7.599505158,-2.657547361,-11.19117372,0.414755368,20.94970786,6.369551876
429,1,0,-2.08092,-2.90469,4.54607,1.43217,0.99263,10.96385,-0.324375,4.330228046,8.437223996,20.66675244,2.051110909,-9.010858146,-24.50752017,93.95250329,2.93753951,39.35372665
430,0,0,1.03835,0.0285755,0.462071,-0.94574,0.5832565,2.4747365,0.24532325,1.078170723,0.000816559,0.213509609,0.894424148,1.11951857,2.33E-05,0.098656599,-0.845892693,-0.01296636
431,1,0,-0.424992,3.35759,2.15471,-3.28925,1.798058,9.226542,0.864859,0.1806182,11.27341061,4.642775184,10.81916556,-0.07676129,37.85149072,10.00383412,-35.58694033,10.11332883
432,0,20,1.93639,0.316915,1.16018,0.583194,3.996679,3.996679,0.871687,3.749606232,0.100435117,1.346017632,0.340115242,7.260700012,0.031829395,1.561622737,0.198353168,0.415215969
433,1,80,-3.30978,-4.58755,-3.48098,-0.279599,-11.657909,11.657909,-3.39538,10.95464365,21.045615,12.11722176,0.078175601,-36.25746045,-96.5478111,-42.1798066,-0.02185782,14.77804824
434,0,30,0.629416,-4.2466,8.63847,-10.5647,-5.543414,24.079186,-1.808592,0.396164501,18.03361156,74.62316394,111.6128861,0.249352276,-76.58153485,644.629963,-1179.156658,243.9344467
435,1,60,6.98296,2.68828,1.63805,-2.40416,8.90513,13.71345,2.163165,48.76173036,7.226849358,2.683207803,5.779985306,340.5012126,19.42779459,4.395228541,-13.89600947,-73.9272543
436,0,10,0.68137,10.3606,-3.63877,-3.16588,4.23732,17.84662,-1.242255,0.464265077,107.3420324,13.24064711,10.02279617,0.316336295,1112.12786,-48.1796695,-31.73096995,81.32367007
437,1,10,-2.69291,2.60986,-0.375447,1.88227,1.423773,7.560487,0.7534115,7.251764268,6.81136922,0.14096045,3.542940353,-19.52834852,17.77672007,-0.052923178,6.668770338,4.966719221
438,1,10,4.10963,2.02825,0.639926,-3.57643,3.201376,10.354236,1.334088,16.88905874,4.113798063,0.409505285,12.79085154,69.40778246,8.34381092,0.262053079,-45.74558519,-19.07671944
439,0,50,-11.8046,-3.05508,-2.57467,-3.39091,-20.82526,20.82526,-3.222995,139.3485812,9.333513806,6.628925609,11.49827063,-1644.954261,-28.51463136,-17.0672959,-38.98960086,314.8558004
440,0,10,-8.2414,0.141492,4.45103,9.42882,5.779942,22.262742,2.296261,67.92067396,0.020019986,19.81166806,88.90264659,-559.7614424,0.002832668,88.18232889,838.2470522,-48.93851029
441,1,30,4.66146,3.77223,-5.07929,4.81816,8.17256,18.33114,4.216845,21.72920933,14.22971917,25.7991869,23.21466579,101.2898401,53.67777356,-131.0415521,111.8519741,-430.3327053
442,1,80,-2.90539,0.665591,-0.480227,1.34091,-1.379116,5.392118,0.092682,8.441291052,0.443011379,0.230617972,1.798039628,-24.52524261,0.294864387,-0.110748977,2.411009318,1.245254391
443,0,60,4.205,15.2228,2.55629,-5.79071,16.19338,27.7748,3.380645,17.682025,231.7336398,6.534618564,33.5323223,74.35291513,3527.634853,16.70438009,-194.1759541,-947.5507479
444,1,90,-0.406633,-3.60593,2.2533,-6.98146,-8.740723,13.247323,-2.0062815,0.165350397,13.00273116,5.07736089,48.74078373,-0.067236928,-46.88693839,11.44081729,-340.281832,-23.0666849
445,1,0,0.270169,1.85271,-0.850514,1.27528,2.547645,4.248673,0.7727245,0.072991289,3.432534344,0.723374064,1.626339078,0.019719983,6.359490705,-0.615239769,2.0740377,-0.542912669
446,0,90,4.62639,-8.94705,14.733,-1.83254,8.5798,30.13898,1.396925,21.40348443,80.0497037,217.061289,3.358202852,99.02086634,-716.2087015,3197.963971,-6.154041054,1117.54947
447,0,50,0.664263,-1.08396,0.834011,0.308621,0.722935,2.890855,0.486442,0.441245333,1.174969282,0.695574348,0.095246922,0.293102949,-1.273619702,0.580116658,0.0293952,-0.185332068
448,0,40,-3.08277,-2.73129,-5.86724,-1.82699,-13.50829,13.50829,-2.90703,9.503470873,7.459945064,34.42450522,3.33789246,-29.2970149,-20.37527335,-201.976834,-6.098296146,90.25659852
449,1,70,6.57412,-1.01459,0.970386,-10.9695,-4.439584,19.528596,-0.022102,43.21905377,1.029392868,0.941648989,120.3299303,284.1272458,-1.04441171,0.913762996,-1319.95917,71.00019792
450,0,30,-4.29414,2.75341,-2.49271,2.54604,-1.4874,12.0863,0.026665,18.43963834,7.581266628,6.213603144,6.482319682,-79.18238858,20.87433535,-15.48871069,16.5042452,75.03848604
451,1,40,3.75908,4.39357,-5.18728,-0.687213,2.278157,14.027143,1.5359335,14.13068245,19.30345734,26.9078738,0.472261707,53.11836577,84.81109109,-139.5786756,-0.324544385,58.87489912
452,0,70,-10.8978,-12.1783,8.79191,-12.4456,-26.72979,44.31361,-11.53805,118.7620448,148.3109909,77.29768145,154.8929594,-1294.245012,-1806.17574,679.5942585,-1927.735815,-14521.93786
453,1,30,-0.0814575,-4.30472,4.82891,-8.32443,-7.8816975,17.5395175,-2.19308875,0.006635324,18.53061428,23.31837179,69.29613482,-0.000540497,-79.7691059,112.6023187,-576.8508236,-14.09547131
454,0,20,-5.15899,1.37019,-1.31793,0.152298,-4.954432,7.999408,-0.582816,26.61517782,1.877420636,1.736939485,0.023194681,-137.3074362,2.572422981,-2.289164655,0.003532503,1.418835427
455,1,30,-1.79402,6.64644,-4.49575,1.44953,1.8062,14.38574,-0.172245,3.21850776,44.17516467,20.21176806,2.101137221,-5.774067292,293.6075815,-90.86705627,3.045661436,77.70442121
456,0,40,-2.61259,-3.08195,-2.117,6.80612,-1.00542,14.61766,-2.364795,6.825626508,9.498415803,4.481689,46.32326945,-17.83256356,-29.27364258,-9.487735613,315.2817307,-116.0158453
457,1,40,7.93174,-11.8377,9.6598,-5.82984,-0.076,35.25908,1.05095,62.91249943,140.1311413,93.31173604,33.98703443,499.0055882,-1658.830411,901.3727078,-198.1389728,5287.624056
458,0,70,1.26337,-0.0810362,0.779085,2.83509,4.7965088,4.9585812,1.0212275,1.596103757,0.006566866,0.606973437,8.037735308,2.016469603,-0.000532154,0.4728839,22.78770299,-0.226131634
459,0,80,10.0736,-7.49036,0.473055,0.0242031,3.0804981,18.0612181,0.24862905,101.477417,56.10549293,0.223781033,0.00058579,1022.242907,-420.25034,0.105860737,1.42E-05,-0.863913032
460,0,40,2.47595,-0.440796,-0.230296,-5.3189,-3.514042,8.465942,-0.335546,6.130328403,0.194301114,0.053036248,28.29069721,15.17838661,-0.085647154,-0.012214036,-150.4753894,-1.33686556
461,1,80,1.30414,3.44832,1.88548,-1.82006,4.81788,8.458,1.59481,1.70078114,11.89091082,3.55503483,3.312618404,2.218056715,41.00366561,6.702947072,-6.029164252,-15.43261109
462,1,40,4.84399,-3.70466,2.7086,8.41336,12.26129,19.67061,3.776295,23.46423912,13.72450572,7.33651396,70.78462649,113.6605397,-50.84462734,19.87168171,595.5365451,-408.9459774
463,1,0,-2.9068,4.10195,-5.53217,0.491968,-3.845052,13.032888,-1.207416,8.44948624,16.8259938,30.60490491,0.242032513,-24.5609666,69.01938528,-169.3115368,0.119072251,32.4517324
464,1,70,4.25593,-8.06452,-4.23782,12.2487,4.20229,28.80697,0.009055,18.11294016,65.03648283,17.95911835,150.0306517,77.08740544,-524.4880165,-76.10751094,1837.680443,1781.580718
465,1,60,9.03375,3.05951,-12.9016,-5.18624,-5.99458,30.1811,-1.063365,81.60863906,9.36060144,166.4512826,26.89708534,737.2320431,28.63885371,-2147.487867,-139.4947399,1849.337295
466,1,80,9.32614,-4.29248,5.13454,0.982996,11.151196,19.736156,3.058768,86.9768873,18.42538455,26.36350101,0.966281136,811.1586277,-79.09059467,135.3644505,0.949850492,-202.0521626
467,1,0,-0.364182,0.39773,-0.50105,2.12601,1.658508,3.388972,0.016774,0.132628529,0.158189153,0.251051103,4.51991852,-0.048300923,0.062916572,-0.125789155,9.609391973,0.154295477
468,1,10,-4.73766,3.15114,-0.921916,0.465031,-2.043405,9.275747,-0.2284425,22.44542228,9.9296833,0.849929111,0.216253831,-106.3387793,31.28982223,-0.783563246,0.100564735,6.400366538
469,1,10,-7.5943,5.35038,-1.59219,0.619949,-3.216161,15.156819,-0.4861205,57.67339249,28.62656614,2.535068996,0.384336763,-437.9890446,153.163007,-4.036311505,0.238269192,40.10728213
470,0,40,-14.049,1.99488,-4.02768,2.99489,-13.08691,23.06645,-1.0164,197.374401,3.979546214,16.22220618,8.969366112,-2772.91296,7.938717152,-65.3378554,26.86226488,338.0632972
471,0,20,-2.89876,-2.72306,0.0181174,7.25631,1.6526074,12.8962474,-1.3524713,8.402809538,7.415055764,0.00032824,52.65403482,-24.35772818,-20.19164175,5.95E-06,382.0739994,1.037722353
472,0,20,-3.50237,-0.372637,0.449594,-1.06585,-4.491263,5.390451,-0.7192435,12.26659562,0.138858334,0.202134765,1.136036223,-42.96215649,-0.051743753,0.090878577,-1.210844208,-0.625409675
473,1,90,4.6392,0.849928,0.75532,-3.57689,2.667558,9.821338,0.802624,21.52217664,0.722377605,0.570508302,12.79414207,99.84568187,0.613968953,0.430916331,-45.76323884,-10.65275163
474,1,60,7.87946,-1.89292,2.543,-1.17326,7.35628,13.48864,0.68487,62.08588989,3.583146126,6.466849,1.376539028,489.203286,-6.782608966,16.44519701,-1.61503818,44.50095588
475,0,50,-1.51324,-2.18534,-2.56115,-1.86723,-8.12696,8.12696,-2.026285,2.289895298,4.775710916,6.559489323,3.486547873,-3.46516116,-10.43655209,-16.79983608,-6.510186785,15.81465269
476,0,60,-5.84371,-1.78693,8.8812,-2.26128,-1.01072,18.77312,-2.024105,34.14894656,3.193118825,78.87571344,5.113387238,-199.5565405,-5.705879822,700.5109862,-11.56280029,-209.7114714
477,0,60,-5.68488,2.50867,1.93799,1.92266,0.68444,12.0542,1.930325,32.31786061,6.293425169,3.75580524,3.696621476,-183.7231594,15.78812692,7.278712997,7.107346246,-53.13967096
478,1,0,5.96402,-6.40688,0.525207,1.22584,1.308187,14.121947,0.8755235,35.56953456,41.04811133,0.275842393,1.502683706,212.1374155,-262.9903235,0.144874356,1.842049794,-24.6008422
479,0,90,9.01487,-2.67492,-4.89063,0.970251,2.419571,17.550671,-0.8523345,81.26788112,7.155197006,23.9182618,0.941387003,732.6193834,-19.13957958,-116.9753687,0.913381681,114.4245394
480,1,10,-2.49511,-9.34364,-2.69939,-0.698152,-15.236292,15.236292,-2.59725,6.225573912,87.30360845,7.286706372,0.487416215,-15.53349172,-815.7334881,-19.66966231,-0.340290605,43.93609101
481,1,90,-4.98635,-3.42395,4.41136,1.89904,-2.0999,14.7207,-0.762455,24.86368632,11.7234336,19.46009705,3.606352922,-123.9790423,-40.14045048,85.84549372,6.848608452,143.0265907
482,1,50,-1.78893,-0.683619,-0.962207,-3.69394,-7.128696,7.128696,-1.3755685,3.200270545,0.467334937,0.925842311,13.64519272,-5.725059986,-0.319479042,-0.890851952,-50.40452321,4.346761591
483,0,10,-0.402394,-5.26209,0.763831,1.92869,-2.971963,8.357005,0.1807185,0.161920931,27.68959117,0.583437797,3.719845116,-0.065156011,-145.7051208,0.445647876,7.174428077,3.119388574
484,0,60,5.14616,-5.53303,-0.596797,6.96021,5.976543,18.236197,2.2746815,26.48296275,30.61442098,0.356166659,48.44452324,136.2855636,-169.3905097,-0.212559194,337.1840551,118.2756339
485,1,80,0.328566,-3.28826,-0.891588,1.14742,-2.703862,5.655834,-0.281511,0.107955616,10.81265383,0.794929162,1.316572656,0.035470545,-35.55481708,-0.708749301,1.510661797,1.105287861
486,0,60,11.0346,-10.9758,0.568228,1.13087,1.757898,23.709498,0.849549,121.7623972,120.4681856,0.32288306,1.278866957,1343.599348,-1322.234712,0.183471195,1.446232276,-77.82660627
487,0,10,2.66194,-0.163031,-5.56368,-2.2036,-5.268371,10.592251,-1.1833155,7.085924564,0.026579107,30.95453514,4.85585296,18.86230603,-0.004333218,-172.2211281,-10.70035758,-5.320633709
488,0,30,-0.500737,-4.31338,-0.285671,-1.98973,-7.089518,7.089518,-1.2452335,0.250737543,18.60524702,0.08160792,3.959025473,-0.125553565,-80.25150041,-0.023313016,-7.877391754,1.227687139
489,0,50,-1.69118,-1.67297,0.585782,1.39702,-1.381348,5.346952,-0.543594,2.860089792,2.798828621,0.343140552,1.95166488,-4.836926655,-4.682356318,0.201005559,2.726514871,2.315349908
490,1,70,2.21247,8.2895,0.178752,-4.79779,5.882932,15.478512,1.195611,4.895023501,68.71581025,0.031952278,23.01878888,10.83009265,569.6197091,0.005711534,-110.4393151,-15.72888261
491,1,30,1.04553,0.138005,-0.537293,-1.59079,-0.944548,3.311618,-0.199644,1.093132981,0.01904538,0.288683768,2.530612824,1.142903326,0.002628358,-0.155107768,-4.025673574,0.123326201
492,1,20,0.312983,-2.22871,-0.179864,1.27453,-0.821061,3.996087,0.0665595,0.097958358,4.967148264,0.032351058,1.624426721,0.030659301,-11.07033301,-0.005818791,2.070380589,0.159907422
493,0,70,2.89795,-2.86153,1.80882,3.0326,4.87784,10.6009,2.353385,8.398114202,8.188353941,3.271829792,9.19666276,24.33731505,-23.43122045,5.918151165,27.88979949,-45.48829653
494,0,30,-4.22381,-2.89964,1.88757,-2.59016,-7.82604,11.60118,-2.7449,17.84057092,8.40791213,3.562920505,6.708928826,-75.35518184,-24.37991833,6.725261857,-17.37719909,-59.87949303
495,1,10,-3.35631,1.97351,-2.20811,1.04394,-2.54697,8.58187,-0.582085,11.26481682,3.89474172,4.875749772,1.089810724,-37.80821733,7.686311732,-10.76619183,1.137697007,15.26854458
496,0,30,2.22534,-0.216323,0.202632,2.4918,4.703449,5.136095,1.213986,4.952138116,0.04679564,0.041059727,6.20906724,11.02019103,-0.010122973,0.008320015,15.47175375,-0.2430638
497,1,20,-1.71029,0.443336,0.767013,-1.85699,-2.356931,4.777629,-0.633477,2.925091884,0.196546809,0.588308942,3.44841186,-5.002755398,0.087136276,0.451240607,-6.40366634,1.079978339
498,1,60,-1.95823,8.90895,-6.22487,5.05572,5.78157,22.14777,1.548745,3.834664733,79.3693901,38.74900652,25.56030472,-7.50915552,707.097928,-241.2075282,129.2257438,549.039412
499,1,30,5.12077,0.545182,-3.17455,-0.54611,1.945292,9.386612,-0.000464,26.22228539,0.297223413,10.0777677,0.298236132,134.2782924,0.162040855,-31.99237746,-0.162869734,4.839929986
500,1,70,-6.05127,-1.76987,-2.78224,-4.04443,-14.64781,14.64781,-3.413335,36.61786861,3.132439817,7.740859418,16.35741402,-221.5846098,-5.544011259,-21.53692871,-66.156416,120.5146412
